6;industrial_complex;2857.00;10.00;1537.00;0.11;0
6;industrial_complex;2870.00;9.73;1534.00;2.78;0
6;industrial_complex;2872.00;9.70;1535.00;5.44;0
6;industrial_complex;2864.00;10.05;1534.00;2.17;0
6;industrial_complex;2853.00;9.68;1539.00;4.84;0
6;industrial_complex;2864.00;10.30;1538.00;1.23;0
6;air_base;2865.00;10.18;1539.00;2.78;0
6;naval_base;2851.00;9.60;1541.00;-2.50;8621
6;naval_base;2855.00;9.57;1543.00;-2.11;8621
6;bunker;2851.00;9.70;1536.00;5.95;0
6;bunker;2860.00;10.28;1537.00;2.68;0
6;bunker;2877.00;9.80;1535.00;3.90;0
6;bunker;2870.00;9.70;1536.00;1.73;0
6;bunker;2860.00;9.88;1540.00;4.40;0
6;bunker;2872.00;9.70;1535.00;5.96;0
6;coastal_bunker;2847.00;9.50;1540.00;-2.50;0
6;coastal_bunker;2855.00;9.57;1543.00;-2.11;0
6;dockyard;2851.00;9.50;1542.00;-2.50;0
6;anti_air_building;2858.00;9.95;1538.00;4.40;0
6;anti_air_building;2865.00;10.18;1539.00;0.79;0
6;anti_air_building;2865.00;10.00;1540.00;4.91;0
6;synthetic_refinery;2870.00;9.70;1535.00;0.18;0
6;fuel_silo;2850.00;9.70;1535.00;2.85;0
6;radar_station;2863.00;10.30;1538.00;1.28;0
6;rocket_site;2856.00;9.78;1538.00;1.90;0
6;nuclear_reactor;2853.00;9.70;1540.00;4.91;0
7;arms_factory;2883.00;9.68;1572.00;1.67;0
7;arms_factory;2883.00;9.60;1559.00;4.33;0
7;arms_factory;2859.00;9.65;1544.00;0.71;0
7;arms_factory;2885.00;9.60;1558.00;3.73;0
7;arms_factory;2880.00;9.68;1571.00;0.11;0
7;arms_factory;2883.00;9.65;1571.00;2.78;0
7;industrial_complex;2885.00;9.60;1557.00;5.44;0
7;industrial_complex;2882.00;9.65;1569.00;2.17;0
7;industrial_complex;2876.00;9.60;1553.00;4.84;0
7;industrial_complex;2881.00;9.60;1557.00;1.23;0
7;industrial_complex;2882.00;9.65;1568.00;2.78;0
7;industrial_complex;2873.00;9.50;1551.00;0.62;0
7;air_base;2882.00;9.60;1556.00;1.83;0
7;naval_base;2866.00;9.50;1547.00;-1.89;8621
7;naval_base;2883.00;9.50;1583.00;-2.94;2752
7;naval_base;2879.00;9.50;1573.00;-2.36;2775
7;naval_base;2869.00;9.50;1557.00;-1.37;8621
7;naval_base;2862.00;9.50;1545.00;-3.93;8621
7;naval_base;2870.00;9.50;1554.00;-1.47;8621
7;bunker;2881.00;9.60;1558.00;2.34;0
7;bunker;2878.00;9.60;1554.00;0.18;0
7;bunker;2881.00;9.60;1560.00;1.39;0
7;bunker;2881.00;9.70;1572.00;4.40;0
7;bunker;2879.00;9.70;1563.00;0.79;0
7;bunker;2866.00;9.65;1543.00;4.91;0
7;bunker;2864.00;9.50;1548.00;0.18;0
7;coastal_bunker;2878.00;9.50;1570.00;-2.36;0
7;coastal_bunker;2862.00;9.50;1547.00;-1.89;0
7;coastal_bunker;2884.00;9.50;1578.00;-2.94;0
7;coastal_bunker;2861.00;9.55;1545.00;-3.93;0
7;coastal_bunker;2868.00;9.50;1554.00;-1.47;0
7;coastal_bunker;2872.00;9.50;1559.00;-2.16;0
7;dockyard;2875.00;9.50;1562.00;-2.16;0
7;anti_air_building;2881.00;9.70;1573.00;3.36;0
7;anti_air_building;2882.00;9.68;1554.00;4.57;0
7;anti_air_building;2876.00;9.63;1556.00;2.41;0
7;synthetic_refinery;2881.00;9.70;1572.00;0.25;0
7;fuel_silo;2877.00;9.60;1554.00;0.35;0
7;radar_station;2875.00;9.50;1563.00;4.47;0
7;rocket_site;2877.00;9.70;1561.00;0.85;0
7;nuclear_reactor;2881.00;9.70;1570.00;3.87;0
8;arms_factory;2903.00;10.80;1509.00;0.71;0
8;arms_factory;2899.00;10.90;1510.00;3.73;0
8;arms_factory;2903.00;10.82;1510.00;0.11;0
8;arms_factory;2899.00;11.10;1511.00;2.78;0
8;arms_factory;2902.00;10.93;1511.00;5.44;0
8;arms_factory;2897.00;11.38;1512.00;2.17;0
8;industrial_complex;2901.00;11.03;1512.00;4.84;0
8;industrial_complex;2904.00;10.85;1512.00;1.23;0
8;industrial_complex;2898.00;11.43;1513.00;2.78;0
8;industrial_complex;2901.00;11.05;1513.00;0.62;0
8;industrial_complex;2899.00;11.40;1514.00;1.83;0
8;industrial_complex;2902.00;11.00;1514.00;5.95;0
8;air_base;2899.00;11.48;1515.00;2.68;0
8;bunker;2898.00;11.73;1516.00;3.90;0
8;anti_air_building;2898.00;11.80;1517.00;1.73;0
8;anti_air_building;2898.00;11.93;1518.00;4.40;0
8;anti_air_building;2899.00;11.80;1519.00;5.96;0
8;synthetic_refinery;2900.00;10.82;1508.00;2.34;0
8;fuel_silo;2898.00;10.80;1509.00;0.18;0
8;radar_station;2901.00;11.07;1514.00;3.22;0
8;rocket_site;2904.00;10.78;1509.00;4.40;0
8;nuclear_reactor;2901.00;10.90;1510.00;0.79;0
9;arms_factory;3025.00;11.53;1521.00;0.11;0
9;arms_factory;3047.00;12.50;1516.00;2.78;0
9;arms_factory;3051.00;11.53;1522.00;5.44;0
9;arms_factory;3039.00;11.80;1519.00;2.17;0
9;arms_factory;3037.00;11.70;1518.00;4.84;0
9;arms_factory;3045.00;10.15;1526.00;1.23;0
9;industrial_complex;3053.00;12.20;1519.00;2.78;0
9;industrial_complex;3026.00;11.28;1522.00;0.62;0
9;industrial_complex;3025.00;11.15;1523.00;1.83;0
9;industrial_complex;3046.00;12.65;1513.00;5.95;0
9;industrial_complex;3035.00;10.75;1522.00;2.68;0
9;industrial_complex;3036.00;10.95;1524.00;3.90;0
9;air_base;3051.00;12.60;1515.00;1.73;0
9;bunker;3056.00;11.98;1520.00;4.40;0
9;bunker;3050.00;11.70;1521.00;5.96;0
9;bunker;3043.00;11.38;1520.00;2.34;0
9;bunker;3058.00;12.70;1515.00;0.18;0
9;bunker;3025.00;11.05;1524.00;1.39;0
9;bunker;3037.00;11.38;1520.00;4.40;0
9;bunker;3028.00;11.75;1518.00;0.79;0
9;bunker;3042.00;12.63;1513.00;4.91;0
9;bunker;3048.00;12.55;1515.00;0.18;0
9;bunker;3032.00;11.25;1518.00;2.85;0
9;anti_air_building;3031.00;10.57;1522.00;0.69;0
9;anti_air_building;3043.00;10.25;1527.00;1.90;0
9;anti_air_building;3050.00;12.70;1513.00;4.91;0
9;synthetic_refinery;3046.00;12.70;1509.00;1.29;0
9;fuel_silo;3048.00;12.50;1516.00;3.96;0
9;radar_station;3041.00;11.75;1519.00;1.58;0
9;rocket_site;3049.00;12.70;1512.00;3.36;0
9;nuclear_reactor;3041.00;11.75;1519.00;4.57;0
10;arms_factory;3142.00;10.40;1579.00;5.44;0
10;arms_factory;3146.00;9.73;1551.00;2.17;0
10;arms_factory;3143.00;9.80;1559.00;4.84;0
10;arms_factory;3121.00;9.90;1557.00;1.23;0
10;arms_factory;3120.00;10.00;1552.00;2.78;0
10;arms_factory;3138.00;9.80;1551.00;0.62;0
10;industrial_complex;3143.00;9.85;1568.00;1.83;0
10;industrial_complex;3144.00;9.88;1551.00;5.95;0
10;industrial_complex;3127.00;10.03;1550.00;2.68;0
10;industrial_complex;3151.00;10.48;1563.00;3.90;0
10;industrial_complex;3118.00;10.00;1552.00;1.73;0
10;industrial_complex;3128.00;9.85;1560.00;4.40;0
10;air_base;3140.00;9.80;1568.00;5.96;0
10;bunker;3149.00;10.40;1570.00;2.34;0
10;bunker;3130.00;10.10;1546.00;0.18;0
10;bunker;3142.00;10.05;1573.00;1.39;0
10;bunker;3144.00;9.80;1562.00;4.40;0
10;bunker;3139.00;9.90;1554.00;0.79;0
10;bunker;3112.00;10.00;1548.00;4.91;0
10;bunker;3133.00;9.80;1559.00;0.18;0
10;bunker;3123.00;10.07;1548.00;2.85;0
10;bunker;3124.00;9.85;1565.00;0.69;0
10;bunker;3134.00;9.80;1560.00;1.90;0
10;bunker;3136.00;9.80;1566.00;4.91;0
10;bunker;3115.00;9.85;1564.00;1.29;0
10;bunker;3124.00;9.90;1558.00;3.96;0
10;bunker;3137.00;9.80;1563.00;0.34;0
10;anti_air_building;3125.00;9.90;1555.00;3.36;0
10;anti_air_building;3117.00;9.98;1550.00;4.57;0
10;anti_air_building;3141.00;9.80;1559.00;2.41;0
10;synthetic_refinery;3145.00;9.85;1566.00;0.25;0
10;fuel_silo;3155.00;10.10;1568.00;0.35;0
10;radar_station;3132.00;9.80;1560.00;4.47;0
10;rocket_site;3136.00;9.80;1564.00;0.85;0
10;nuclear_reactor;3122.00;10.00;1549.00;3.87;0
11;arms_factory;3189.00;10.18;1618.00;4.84;0
11;arms_factory;3183.00;9.70;1623.00;1.23;0
11;arms_factory;3191.00;9.98;1613.00;2.78;0
11;arms_factory;3179.00;9.70;1620.00;0.62;0
11;arms_factory;3185.00;9.85;1610.00;1.83;0
11;arms_factory;3188.00;9.88;1616.00;5.95;0
11;industrial_complex;3177.00;9.70;1623.00;2.68;0
11;industrial_complex;3186.00;9.80;1613.00;3.90;0
11;industrial_complex;3183.00;9.73;1618.00;1.73;0
11;industrial_complex;3187.00;9.80;1609.00;4.40;0
11;industrial_complex;3188.00;9.80;1615.00;5.96;0
11;industrial_complex;3187.00;9.82;1621.00;2.34;0
11;air_base;3189.00;9.80;1612.00;0.18;0
11;bunker;3186.00;9.82;1616.00;1.39;0
11;bunker;3189.00;10.07;1617.00;4.40;0
11;anti_air_building;3189.00;9.85;1614.00;0.79;0
11;anti_air_building;3181.00;9.70;1621.00;4.91;0
11;anti_air_building;3184.00;10.00;1610.00;0.18;0
11;synthetic_refinery;3183.00;9.95;1615.00;2.85;0
11;fuel_silo;3180.00;9.70;1624.00;0.69;0
11;radar_station;3185.00;9.82;1617.00;2.76;0
11;rocket_site;3180.00;9.70;1620.00;4.91;0
11;nuclear_reactor;3187.00;9.80;1609.00;1.29;0
12;arms_factory;3191.00;10.15;1680.00;2.78;0
12;arms_factory;3204.00;10.23;1660.00;0.62;0
12;arms_factory;3188.00;9.55;1674.00;1.83;0
12;arms_factory;3195.00;10.30;1671.00;5.95;0
12;arms_factory;3195.00;10.30;1668.00;2.68;0
12;arms_factory;3221.00;10.40;1664.00;3.90;0
12;industrial_complex;3226.00;10.40;1662.00;1.73;0
12;industrial_complex;3211.00;9.93;1660.00;4.40;0
12;industrial_complex;3201.00;10.40;1676.00;5.96;0
12;industrial_complex;3184.00;9.68;1668.00;2.34;0
12;industrial_complex;3190.00;9.88;1664.00;0.18;0
12;industrial_complex;3191.00;10.20;1685.00;1.39;0
12;air_base;3227.00;10.23;1674.00;4.40;0
12;naval_base;3186.00;9.50;1686.00;-1.57;1885
12;naval_base;3181.00;9.53;1667.00;-2.36;1885
12;naval_base;3187.00;9.50;1674.00;-1.82;1885
12;bunker;3214.00;10.60;1668.00;2.85;0
12;bunker;3192.00;10.30;1686.00;0.69;0
12;bunker;3190.00;9.75;1675.00;1.90;0
12;bunker;3207.00;10.30;1679.00;4.91;0
12;bunker;3204.00;9.98;1664.00;1.29;0
12;bunker;3212.00;10.60;1666.00;3.96;0
12;bunker;3187.00;9.78;1664.00;0.34;0
12;bunker;3206.00;10.50;1673.00;3.36;0
12;bunker;3199.00;10.30;1688.00;4.57;0
12;bunker;3225.00;10.35;1670.00;2.41;0
12;coastal_bunker;3187.00;9.50;1677.00;-1.57;0
12;coastal_bunker;3180.00;9.60;1666.00;-2.36;0
12;coastal_bunker;3186.00;9.60;1670.00;-1.82;0
12;dockyard;3180.00;9.50;1667.00;-2.36;0
12;anti_air_building;3188.00;9.55;1677.00;3.87;0
12;anti_air_building;3220.00;10.40;1673.00;5.08;0
12;anti_air_building;3218.00;10.50;1670.00;2.92;0
12;synthetic_refinery;3221.00;10.40;1667.00;5.58;0
12;fuel_silo;3205.00;9.95;1661.00;0.86;0
12;radar_station;3208.00;10.50;1674.00;5.12;0
12;rocket_site;3198.00;10.30;1686.00;1.36;0
12;nuclear_reactor;3199.00;10.40;1669.00;4.03;0
13;arms_factory;3181.00;9.70;1714.00;1.83;0
13;arms_factory;3184.00;9.68;1715.00;5.95;0
13;arms_factory;3192.00;10.00;1715.00;2.68;0
13;arms_factory;3181.00;9.70;1717.00;3.90;0
13;arms_factory;3188.00;9.68;1717.00;1.73;0
13;arms_factory;3181.00;9.70;1714.00;4.40;0
13;industrial_complex;3184.00;9.68;1715.00;5.96;0
13;industrial_complex;3189.00;9.70;1720.00;2.34;0
13;industrial_complex;3181.00;9.70;1717.00;0.18;0
13;industrial_complex;3188.00;9.68;1717.00;1.39;0
13;industrial_complex;3205.00;9.70;1718.00;4.40;0
13;industrial_complex;3185.00;9.70;1715.00;0.79;0
13;air_base;3189.00;9.70;1720.00;4.91;0
13;naval_base;3184.00;9.50;1720.00;-2.16;1660
13;naval_base;3188.00;9.55;1722.00;-2.90;1660
13;naval_base;3211.00;9.60;1725.00;-3.34;1434
13;bunker;3201.00;9.70;1721.00;1.90;0
13;bunker;3193.00;10.23;1714.00;4.91;0
13;bunker;3192.00;9.82;1716.00;1.29;0
13;bunker;3180.00;9.70;1717.00;3.96;0
13;coastal_bunker;3204.00;9.50;1725.00;-2.36;0
13;coastal_bunker;3175.00;9.55;1717.00;-2.16;0
13;coastal_bunker;3196.00;9.55;1723.00;-2.90;0
13;dockyard;3184.00;9.60;1719.00;-2.16;0
13;anti_air_building;3201.00;10.30;1709.00;0.25;0
13;anti_air_building;3177.00;9.70;1713.00;0.35;0
13;anti_air_building;3186.00;9.73;1714.00;4.47;0
13;synthetic_refinery;3191.00;10.13;1714.00;0.85;0
13;fuel_silo;3197.00;10.10;1715.00;3.87;0
13;radar_station;3189.00;9.70;1717.00;0.36;0
13;rocket_site;3178.00;9.70;1713.00;2.92;0
13;nuclear_reactor;3186.00;9.73;1714.00;5.58;0
14;arms_factory;2751.00;9.75;1488.00;3.90;0
14;arms_factory;2745.00;9.73;1480.00;1.73;0
14;arms_factory;2757.00;10.00;1488.00;4.40;0
14;arms_factory;2741.00;9.70;1481.00;5.96;0
14;arms_factory;2740.00;9.70;1478.00;2.34;0
14;arms_factory;2754.00;10.03;1486.00;0.18;0
14;industrial_complex;2746.00;9.70;1478.00;1.39;0
14;industrial_complex;2749.00;9.68;1475.00;4.40;0
14;industrial_complex;2744.00;9.70;1479.00;0.79;0
14;industrial_complex;2748.00;9.70;1476.00;4.91;0
14;industrial_complex;2745.00;9.70;1488.00;0.18;0
14;industrial_complex;2743.00;9.60;1477.00;2.85;0
14;air_base;2755.00;9.70;1491.00;0.69;0
14;naval_base;2746.00;9.50;1474.00;-1.33;4885
14;naval_base;2744.00;9.60;1490.00;-2.68;2381
14;naval_base;2760.00;9.57;1491.00;-4.25;2871
14;naval_base;2753.00;9.50;1472.00;-0.32;8546
14;bunker;2741.00;9.70;1479.00;0.34;0
14;bunker;2740.00;9.70;1486.00;3.36;0
14;bunker;2752.00;9.70;1476.00;4.57;0
14;bunker;2755.00;10.50;1482.00;2.41;0
14;bunker;2752.00;9.60;1491.00;0.25;0
14;bunker;2751.00;9.95;1483.00;0.35;0
14;coastal_bunker;2737.00;9.50;1477.00;-1.33;0
14;coastal_bunker;2735.00;9.50;1482.00;-0.98;0
14;coastal_bunker;2751.00;9.50;1494.00;-2.21;0
14;coastal_bunker;2757.00;9.50;1468.00;-0.32;0
14;dockyard;2758.00;9.57;1493.00;-4.25;0
14;anti_air_building;2740.00;9.70;1488.00;5.58;0
14;anti_air_building;2734.00;9.55;1486.00;0.86;0
14;anti_air_building;2738.00;9.70;1489.00;3.52;0
14;synthetic_refinery;2741.00;9.70;1486.00;1.36;0
14;fuel_silo;2740.00;9.55;1481.00;4.03;0
14;radar_station;2749.00;9.82;1481.00;1.01;0
14;rocket_site;2741.00;9.60;1483.00;3.42;0
14;nuclear_reactor;2752.00;10.07;1483.00;4.64;0
15;arms_factory;2801.00;10.15;1500.00;4.40;0
15;arms_factory;2824.00;9.80;1504.00;5.96;0
15;arms_factory;2803.00;9.95;1500.00;2.34;0
15;arms_factory;2814.00;9.55;1508.00;0.18;0
15;arms_factory;2818.00;9.70;1512.00;1.39;0
15;arms_factory;2815.00;9.57;1508.00;4.40;0
15;industrial_complex;2792.00;10.40;1500.00;0.79;0
15;industrial_complex;2823.00;9.85;1499.00;4.91;0
15;industrial_complex;2784.00;10.03;1501.00;0.18;0
15;industrial_complex;2794.00;11.50;1489.00;2.85;0
15;industrial_complex;2828.00;9.75;1514.00;0.69;0
15;industrial_complex;2788.00;11.10;1490.00;1.90;0
15;air_base;2829.00;9.85;1514.00;4.91;0
15;naval_base;2821.00;9.55;1515.00;-2.36;12389
15;naval_base;2795.00;9.55;1504.00;-3.39;2847
15;naval_base;2808.00;9.50;1507.00;-1.57;2847
15;naval_base;2808.00;9.50;1505.00;-2.90;2847
15;naval_base;2778.00;9.50;1510.00;-1.57;2871
15;naval_base;2782.00;9.50;1493.00;-2.16;2871
15;naval_base;2786.00;9.57;1506.00;-3.39;2847
15;bunker;2810.00;10.55;1493.00;0.35;0
15;bunker;2783.00;9.73;1504.00;4.47;0
15;bunker;2810.00;9.68;1508.00;0.85;0
15;bunker;2798.00;11.50;1495.00;3.87;0
15;bunker;2830.00;9.90;1512.00;5.08;0
15;bunker;2820.00;9.90;1486.00;2.92;0
15;bunker;2821.00;9.80;1506.00;5.58;0
15;bunker;2810.00;9.65;1505.00;0.86;0
15;bunker;2791.00;11.43;1492.00;3.52;0
15;bunker;2798.00;10.80;1499.00;1.36;0
15;bunker;2828.00;10.10;1503.00;4.03;0
15;bunker;2783.00;9.70;1498.00;5.59;0
15;bunker;2789.00;9.82;1502.00;3.42;0
15;bunker;2820.00;10.00;1495.00;4.64;0
15;bunker;2816.00;9.60;1504.00;2.48;0
15;coastal_bunker;2787.00;9.57;1505.00;-3.39;0
15;coastal_bunker;2810.00;9.50;1512.00;-1.57;0
15;coastal_bunker;2825.00;9.50;1517.00;-2.36;0
15;coastal_bunker;2782.00;9.50;1498.00;-2.16;0
15;coastal_bunker;2803.00;9.50;1503.00;-3.39;0
15;coastal_bunker;2785.00;9.68;1506.00;-3.61;0
15;coastal_bunker;2805.00;9.55;1503.00;-2.90;0
15;dockyard;2812.00;9.55;1512.00;-3.39;0
15;anti_air_building;2831.00;9.88;1511.00;0.92;0
15;anti_air_building;2822.00;9.75;1509.00;3.59;0
15;anti_air_building;2821.00;9.70;1512.00;1.43;0
15;synthetic_refinery;2811.00;10.03;1500.00;1.53;0
15;fuel_silo;2816.00;10.10;1495.00;5.65;0
15;radar_station;2806.00;9.95;1500.00;2.26;0
15;rocket_site;2780.00;9.68;1506.00;4.70;0
15;nuclear_reactor;2829.00;10.40;1500.00;6.26;0
16;arms_factory;2840.00;9.80;1499.00;2.34;0
16;arms_factory;2837.00;9.80;1499.00;0.18;0
16;arms_factory;2833.00;10.20;1496.00;1.39;0
16;arms_factory;2831.00;9.80;1484.00;4.40;0
